text,label
i want to kill myself lol,2
"goodbye everyone, i am going to disappear forever",2
everything is productive vibes,0
feeling udas and udas at the same time,1
bhai i am just finished,1
better to quit life than live like this,2
breakup is making me finished,1
i'm literally cooked no cap,1
overthinking is making me down bad,1
feeling burnt out and burnt out at the same time,1
better to hurt myself than live like this,2
i want to end it all ig,2
no cap today was chill,0
bahut fumbled feel ho raha hai vibes,1
just secured the bag and feeling badhiya,0
stress is making me lonely,1
just found a new banger song and feeling goated,0
i want to khatam karun fr,2
bhai i'm deadass numb,1
feeling totally better because i finished the project,0
deadass i super fumbled today,1
"goodbye everyone, i am going to khatam karun",2
i am feeling slaying today,0
i am feeling chill today,0
bhai i'm deadass down bad,1
feeling exhausted and exhausted at the same time,1
why is everything so stressed?,1
life is better literally,0
feeling sad and sad at the same time,1
i am feeling sorted today,0
"ab nahi jhela jata, i want to quit life",2
deadass i am just finished,1
"goodbye everyone, i am going to jaan dena",2
bhai i'm deadass numb,1
just found a new banger song and feeling lit,0
tension is making me exhausted,1
"bhai i'm finished, i just wanna khatam karun",2
"ab nahi jhela jata, i want to jaan dena",2
i am going to never wake up,2
"goodbye everyone, i am going to jaan dena",2
zindagi khatam karne ka mann kar raha hai,2
feeling overwhelmed and overwhelmed at the same time,1
basically i super fumbled today,1
everything is fine tho,0
zindagi khatam karne ka mann kar raha hai,2
"honestly i feel like hopeless af, i should zahar kha lun",2
yar i am just cooked,1
"honestly i feel like a burden, i should never wake up",2
bestie i'm better bhai,0
why is everything so burnt out?,1
bestie i'm slaying bestie,0
bruh finally met my friends,0
zindagi khatam karne ka mann kar raha hai,2
honestly i am just overwhelmed,1
better to end it all than live like this,2
everything is fine yaar,0
i am going to khatam karun,2
everything is crushing it literally,0
"honestly i feel like finished, i should end it all",2
i am going to suicide,2
lowkey finally hit a new pr,0
life is vibing bhai,0
honestly i literally fumbled today,1
better to end it all than live like this,2
"bhai i'm done with life, i just wanna hurt myself",2
fr i am just overwhelmed,1
better to zahar kha lun than live like this,2
lowkey i am just depressed,1
"goodbye everyone, i am going to suicide",2
bruh finally found a new banger song,0
feeling kafi lit because i met my friends,0
honestly i am just numb,1
i feel finished yaar,1
i feel sad ig,1
deadass gonna suicide,2
bestie i'm better literally,0
"bhai i'm hopeless af, i just wanna jump off",2
"bhai i'm failure at everything, i just wanna quit life",2
honestly i am just udas,1
tbh today was productive,0
tbh i am just burnt out,1
bhai finally found a new banger song,0
bestie i'm lit no cap,0
i am going to never wake up,2
just found a new banger song and feeling better,0
feeling fumbled and fumbled at the same time,1
better to die than live like this,2
just chilling with fam and feeling vibing,0
just found a new banger song and feeling productive,0
bahut stressed feel ho raha hai lol,1
no cap today was crushing it,0
why is everything so tired?,1
honestly finally chilling with fam,0
no cap i kafi fumbled today,1
feeling overwhelmed and overwhelmed at the same time,1
listen today was vibing,0
bestie i'm lit bestie,0
feeling depressed and depressed at the same time,1
basically today was chill,0
bhai i am just finished,1
i feel udas fr,1
i'm literally hopeless tho,1
"bhai i'm failure at everything, i just wanna die",2
zindagi khatam karne ka mann kar raha hai,2
bhai today was sorted,0
ngl today was productive,0
bhai i'm deadass cooked,1
bhai finally passed my exams,0
"bhai i'm done with life, i just wanna zahar kha lun",2
i am going to jump off,2
lowkey today was slaying,0
i am feeling slaying today,0
bahut tired feel ho raha hai no cap,1
listen i very fumbled today,1
i want to suicide lol,2
bahut stressed feel ho raha hai rn,1
bahut depressed feel ho raha hai vibes,1
"ab nahi jhela jata, i want to disappear forever",2
i am going to marna,2
ngl today was mast,0
zindagi khatam karne ka mann kar raha hai,2
i am going to kill myself,2
"ab nahi jhela jata, i want to zahar kha lun",2
just chilling with fam and feeling productive,0
deadass gonna jump off,2
feeling super sorted because i hit a new pr,0
why is everything so down bad?,1
life is goated ig,0
"bhai i'm hopeless af, i just wanna suicide",2
life is badhiya cooked,0
bhai i'm deadass exhausted,1
bruh i so fumbled today,1
feeling lonely and lonely at the same time,1
feeling depressed and depressed at the same time,1
"lowkey i feel like failure at everything, i should jump off",2
bruh finally found a new banger song,0
i feel overwhelmed bhai,1
feeling super better because i chilling with fam,0
"goodbye everyone, i am going to jump off",2
bahut finished feel ho raha hai no cap,1
bahut udas feel ho raha hai fr,1
i am going to zahar kha lun,2
"goodbye everyone, i am going to zahar kha lun",2
everything is vibing bestie,0
overthinking is making me lonely,1
i'm literally hopeless vibes,1
yar i am just finished,1
i am feeling vibing today,0
feeling totally vibing because i hit a new pr,0
bhai i'm deadass hopeless,1
feeling totally chill because i hit a new pr,0
i am going to suicide,2
bestie i'm productive cooked,0
listen finally secured the bag,0
"goodbye everyone, i am going to marna",2
tbh today was fine,0
tension is making me sad,1
"ab nahi jhela jata, i want to quit life",2
bahut udas feel ho raha hai rn,1
feeling fumbled and fumbled at the same time,1
fomo is making me fumbled,1
life is mast lol,0
"goodbye everyone, i am going to zahar kha lun",2
bhai today was mast,0
why is everything so hopeless?,1
better to quit life than live like this,2
"goodbye everyone, i am going to never wake up",2
everything is fine literally,0
anxiety is making me overwhelmed,1
i'm literally depressed smh,1
lowkey i literally fumbled today,1
bhai i'm deadass finished,1
i am going to quit life,2
"bhai i'm no way out, i just wanna jump off",2
no cap finally hit a new pr,0
yar i super fumbled today,1
just found a new banger song and feeling slaying,0
tension is making me finished,1
feeling depressed and depressed at the same time,1
i want to marna bestie,2
bhai i'm deadass sad,1
just got a job and feeling slaying,0
feeling super badhiya because i found a new banger song,0
just going to a party and feeling productive,0
bahut fumbled feel ho raha hai no cap,1
everything is productive literally,0
feeling super sorted because i slept well,0
i feel hopeless rn,1
stress is making me cooked,1
"ab nahi jhela jata, i want to suicide",2
anxiety is making me hopeless,1
zindagi khatam karne ka mann kar raha hai,2
ngl i very fumbled today,1
pressure is making me tired,1
"lowkey i feel like no way out, i should end it all",2
i want to khatam karun lol,2
bruh today was fine,0
i want to quit life yaar,2
feeling really better because i secured the bag,0
yar today was badhiya,0
why is everything so sad?,1
bestie i'm chill no cap,0
honestly i deadass fumbled today,1
feeling really better because i finished the project,0
"honestly i feel like a burden, i should marna",2
bhai i deadass fumbled today,1
bhai i'm deadass hopeless,1
i am feeling fine today,0
fomo is making me udas,1
anxiety is making me fumbled,1
better to zahar kha lun than live like this,2
i am feeling better today,0
i'm literally overwhelmed smh,1
why is everything so lonely?,1
life is productive yaar,0
zindagi khatam karne ka mann kar raha hai,2
i am going to zahar kha lun,2
i want to end it all rn,2
i am feeling lit today,0
feeling udas and udas at the same time,1
"ab nahi jhela jata, i want to khatam karun",2
feeling stressed and stressed at the same time,1
bhai i'm deadass cooked,1
i am feeling better today,0
"goodbye everyone, i am going to hurt myself",2
bhai i'm deadass down bad,1
i feel exhausted bhai,1
i feel hopeless smh,1
no cap i am just tired,1
lowkey finally passed my exams,0
ngl today was lit,0
fr finally passed my exams,0
everything is better rn,0
bestie i'm crushing it lol,0
bestie i'm badhiya fr,0
why is everything so fumbled?,1
feeling cooked and cooked at the same time,1
basically i am just burnt out,1
deadass i kafi fumbled today,1
i'm literally depressed literally,1
"goodbye everyone, i am going to never wake up",2
bestie i'm better bestie,0
"goodbye everyone, i am going to khatam karun",2
burden is making me burnt out,1
no cap today was sorted,0
deadass gonna hurt myself,2
bestie i'm productive bestie,0
i feel down bad fr,1
bhai i'm deadass overwhelmed,1
i feel udas tho,1
"bruh i feel like done with life, i should hurt myself",2
i am going to disappear forever,2
"bhai i'm failure at everything, i just wanna kill myself",2
listen today was mast,0
better to disappear forever than live like this,2
no cap i very fumbled today,1
"goodbye everyone, i am going to khatam karun",2
just secured the bag and feeling goated,0
just passed my exams and feeling lit,0
zindagi khatam karne ka mann kar raha hai,2
life is vibing rn,0
bruh today was fine,0
i'm literally burnt out bhai,1
i feel udas yaar,1
just hit a new pr and feeling goated,0
"tbh i feel like failure at everything, i should quit life",2
"ab nahi jhela jata, i want to zahar kha lun",2
zindagi khatam karne ka mann kar raha hai,2
"ab nahi jhela jata, i want to disappear forever",2
feeling udas and udas at the same time,1
why is everything so down bad?,1
deadass gonna marna,2
deadass gonna jump off,2
i'm literally cooked ig,1
bahut overwhelmed feel ho raha hai fr,1
why is everything so numb?,1
overthinking is making me burnt out,1
just got a job and feeling chill,0
burden is making me fumbled,1
yar finally going to a party,0
i am feeling slaying today,0
bestie i'm lit bhai,0
i feel finished yaar,1
honestly finally got a job,0
zindagi khatam karne ka mann kar raha hai,2
better to die than live like this,2
bahut finished feel ho raha hai no cap,1
i am feeling slaying today,0
deadass finally passed my exams,0
i am feeling lit today,0
ngl i am just overwhelmed,1
feeling depressed and depressed at the same time,1
life is better lol,0
"basically i feel like a burden, i should kill myself",2
"goodbye everyone, i am going to jaan dena",2
"goodbye everyone, i am going to jump off",2
why is everything so tired?,1
better to zahar kha lun than live like this,2
i want to disappear forever smh,2
everything is fine vibes,0
"ab nahi jhela jata, i want to never wake up",2
i feel exhausted bhai,1
"bruh i feel like no way out, i should quit life",2
bhai i'm deadass numb,1
feeling overwhelmed and overwhelmed at the same time,1
"goodbye everyone, i am going to end it all",2
why is everything so burnt out?,1
"goodbye everyone, i am going to zahar kha lun",2
overthinking is making me sad,1
i want to khatam karun rn,2
bhai i am just sad,1
i feel finished literally,1
better to die than live like this,2
better to jump off than live like this,2
basically i am just depressed,1
i'm literally stressed yaar,1
everything is productive bestie,0
bruh finally secured the bag,0
"bhai i'm broken, i just wanna hurt myself",2
"no cap i feel like worthless, i should jaan dena",2
lowkey i am just down bad,1
no cap i am just stressed,1
bhai i'm deadass down bad,1
bestie i'm badhiya no cap,0
"bhai i'm no way out, i just wanna kill myself",2
feeling kafi better because i chilling with fam,0
life is sorted bhai,0
deadass gonna suicide,2
i am feeling slaying today,0
lowkey i am just overwhelmed,1
bestie i'm crushing it bestie,0
bhai i am just exhausted,1
deadass today was mast,0
"ab nahi jhela jata, i want to kill myself",2
why is everything so fumbled?,1
"bhai i'm done with life, i just wanna jump off",2
stress is making me fumbled,1
fomo is making me down bad,1
i want to hurt myself tho,2
better to zahar kha lun than live like this,2
better to die than live like this,2
zindagi khatam karne ka mann kar raha hai,2
