text,label
"bhai i feel like a burden, i should zahar kha lun",2
life is fine bhai,0
feeling literally goated because i finished the project,0
bahut cooked feel ho raha hai ig,1
honestly i am just hopeless,1
"basically i feel like a burden, i should jump off",2
everything is badhiya fr,0
everything is fine fr,0
"fr i feel like worthless, i should quit life",2
"lowkey i feel like hopeless af, i should jump off",2
feeling so slaying because i finished the project,0
life is productive rn,0
feeling deadass crushing it because i slept well,0
bahut udas feel ho raha hai bestie,1
i'm literally cooked yaar,1
failure is making me tired,1
bahut burnt out feel ho raha hai vibes,1
feeling really sorted because i slept well,0
"ngl i feel like worthless, i should kill myself",2
no cap today was fine,0
"no cap i feel like worthless, i should suicide",2
bruh i am just hopeless,1
bahut sad feel ho raha hai ig,1
i want to hurt myself ig,2
feeling super badhiya because i chilling with fam,0
i'm literally burnt out rn,1
"honestly i feel like finished, i should zahar kha lun",2
bestie i'm lit fr,0
feeling very crushing it because i going to a party,0
"listen i feel like hopeless af, i should end it all",2
i'm literally burnt out yaar,1
i feel burnt out literally,1
feeling totally badhiya because i chilling with fam,0
just secured the bag and feeling chill,0
i feel hopeless fr,1
feeling deadass mast because i got a job,0
"fr i feel like done with life, i should khatam karun",2
life is crushing it lol,0
bestie i'm vibing literally,0
feeling super vibing because i found a new banger song,0
"deadass i feel like no way out, i should never wake up",2
i'm literally cooked bestie,1
deadass today was badhiya,0
tbh i am just finished,1
"bhai i'm worthless, i just wanna khatam karun",2
"fr i feel like done with life, i should quit life",2
feeling very chill because i passed my exams,0
feeling hella productive because i going to a party,0
i feel cooked rn,1
honestly finally passed my exams,0
feeling super lit because i going to a party,0
life is better vibes,0
fomo is making me overwhelmed,1
feeling so productive because i met my friends,0
feeling very mast because i chilling with fam,0
listen today was crushing it,0
bruh today was mast,0
burden is making me exhausted,1
i'm literally depressed ig,1
fr i am just lonely,1
i want to khatam karun bhai,2
fr i am just tired,1
bestie i'm vibing bestie,0
"fr i feel like failure at everything, i should zahar kha lun",2
"bhai i feel like worthless, i should end it all",2
i feel finished bhai,1
bestie i'm mast tho,0
"tbh i feel like no way out, i should hurt myself",2
bestie i'm badhiya yaar,0
feeling super fine because i met my friends,0
life is sorted cooked,0
everything is goated yaar,0
feeling hella better because i slept well,0
"honestly i feel like failure at everything, i should never wake up",2
feeling literally better because i hit a new pr,0
yar today was chill,0
tension is making me numb,1
bestie i'm mast bestie,0
feeling deadass lit because i finished the project,0
feeling deadass badhiya because i secured the bag,0
feeling really mast because i going to a party,0
"basically i feel like failure at everything, i should quit life",2
feeling literally fine because i chilling with fam,0
"ngl i feel like broken, i should quit life",2
feeling really better because i got a job,0
i feel numb lol,1
"basically i feel like failure at everything, i should zahar kha lun",2
"tbh i feel like a burden, i should die",2
"tbh i feel like finished, i should jaan dena",2
i want to hurt myself cooked,2
feeling hella fine because i chilling with fam,0
feeling very vibing because i going to a party,0
feeling so vibing because i found a new banger song,0
life is chill rn,0
feeling deadass lit because i slept well,0
life is crushing it ig,0
everything is better bhai,0
"bhai i'm no way out, i just wanna marna",2
"lowkey i feel like a burden, i should kill myself",2
feeling hella vibing because i secured the bag,0
feeling hella chill because i finished the project,0
i want to die lol,2
"bhai i feel like worthless, i should suicide",2
i want to zahar kha lun bhai,2
just found a new banger song and feeling badhiya,0
i want to end it all smh,2
feeling kafi badhiya because i secured the bag,0
life is fine literally,0
"honestly i feel like done with life, i should end it all",2
life is productive vibes,0
lowkey today was fine,0
academic pressure is making me hopeless,1
basically i am just finished,1
everything is goated no cap,0
i want to end it all vibes,2
"bhai i'm no way out, i just wanna hurt myself",2
bahut finished feel ho raha hai ig,1
"tbh i feel like worthless, i should hurt myself",2
bestie i'm fine no cap,0
ngl i am just cooked,1
i'm literally overwhelmed lol,1
"bruh i feel like finished, i should suicide",2
feeling so fine because i finished the project,0
"lowkey i feel like broken, i should jaan dena",2
bestie i'm chill bestie,0
deadass i literally fumbled today,1
lowkey i am just finished,1
life is productive literally,0
"tbh i feel like hopeless af, i should suicide",2
life is chill lol,0
basically finally met my friends,0
bahut overwhelmed feel ho raha hai vibes,1
feeling really slaying because i slept well,0
bhai finally going to a party,0
feeling really chill because i found a new banger song,0
feeling super lit because i passed my exams,0
bahut hopeless feel ho raha hai rn,1
feeling literally lit because i hit a new pr,0
"basically i feel like done with life, i should kill myself",2
feeling kafi fine because i got a job,0
"basically i feel like broken, i should hurt myself",2
i want to never wake up bhai,2
basically today was badhiya,0
feeling literally crushing it because i got a job,0
feeling kafi badhiya because i hit a new pr,0
basically finally slept well,0
"deadass i feel like broken, i should kill myself",2
lowkey i am just burnt out,1
"listen i feel like finished, i should suicide",2
"deadass i feel like done with life, i should hurt myself",2
basically i am just stressed,1
bahut finished feel ho raha hai vibes,1
feeling super sorted because i got a job,0
just going to a party and feeling fine,0
fr i am just fumbled,1
i'm literally cooked smh,1
yar finally slept well,0
"bruh i feel like no way out, i should hurt myself",2
no cap finally found a new banger song,0
i feel exhausted smh,1
i want to jump off vibes,2
basically i am just cooked,1
just got a job and feeling crushing it,0
feeling very better because i secured the bag,0
bahut sad feel ho raha hai literally,1
i feel numb fr,1
feeling hella better because i chilling with fam,0
ngl i am just stressed,1
feeling very lit because i slept well,0
ngl i am just finished,1
i feel burnt out rn,1
everything is sorted literally,0
feeling very crushing it because i got a job,0
feeling so sorted because i finished the project,0
feeling hella goated because i going to a party,0
feeling really productive because i slept well,0
feeling totally productive because i got a job,0
"fr i feel like finished, i should kill myself",2
feeling really badhiya because i going to a party,0
everything is sorted smh,0
feeling very crushing it because i finished the project,0
"bhai i feel like finished, i should kill myself",2
"yar i feel like broken, i should quit life",2
feeling hella lit because i slept well,0
"lowkey i feel like broken, i should hurt myself",2
everything is slaying bestie,0
ngl i am just exhausted,1
i'm literally hopeless yaar,1
"ngl i feel like hopeless af, i should hurt myself",2
deadass i am just depressed,1
bahut cooked feel ho raha hai bhai,1
i feel cooked cooked,1
feeling totally fine because i passed my exams,0
feeling hella goated because i finished the project,0
bahut overwhelmed feel ho raha hai lol,1
feeling so sorted because i going to a party,0
"lowkey i feel like broken, i should jump off",2
feeling literally productive because i met my friends,0
bahut finished feel ho raha hai tho,1
"lowkey i feel like a burden, i should zahar kha lun",2
"bhai i'm worthless, i just wanna die",2
bahut overwhelmed feel ho raha hai rn,1
feeling literally better because i passed my exams,0
bahut exhausted feel ho raha hai literally,1
feeling super badhiya because i passed my exams,0
"listen i feel like finished, i should end it all",2
feeling kafi fine because i secured the bag,0
fr today was lit,0
"bhai i'm failure at everything, i just wanna jaan dena",2
basically i am just udas,1
"yar i feel like broken, i should marna",2
"listen i feel like done with life, i should jaan dena",2
bahut tired feel ho raha hai tho,1
anxiety is making me cooked,1
"lowkey i feel like a burden, i should never wake up",2
feeling super sorted because i chilling with fam,0
"bhai i feel like a burden, i should disappear forever",2
"ngl i feel like broken, i should never wake up",2
bestie i'm mast fr,0
feeling deadass badhiya because i got a job,0
i feel exhausted rn,1
"listen i feel like done with life, i should suicide",2
feeling literally goated because i hit a new pr,0
"no cap i feel like a burden, i should zahar kha lun",2
feeling hella slaying because i going to a party,0
"bhai i feel like done with life, i should suicide",2
feeling kafi fine because i found a new banger song,0
feeling deadass lit because i going to a party,0
feeling deadass goated because i got a job,0
i'm literally udas literally,1
ngl i am just burnt out,1
i feel down bad ig,1
i want to zahar kha lun no cap,2
"lowkey i feel like no way out, i should suicide",2
feeling so goated because i got a job,0
bahut burnt out feel ho raha hai rn,1
feeling deadass productive because i hit a new pr,0
feeling very productive because i going to a party,0
"basically i feel like broken, i should suicide",2
feeling super badhiya because i hit a new pr,0
feeling hella vibing because i slept well,0
i'm literally lonely literally,1
i'm literally stressed rn,1
"bruh i feel like done with life, i should die",2
feeling hella sorted because i chilling with fam,0
"no cap i feel like done with life, i should disappear forever",2
"bruh i feel like no way out, i should jaan dena",2
"tbh i feel like finished, i should end it all",2
everything is vibing rn,0
"listen i feel like broken, i should khatam karun",2
i'm literally lonely fr,1
feeling literally badhiya because i met my friends,0
"fr i feel like finished, i should marna",2
feeling deadass productive because i passed my exams,0
i feel sad cooked,1
"basically i feel like no way out, i should zahar kha lun",2
"no cap i feel like finished, i should never wake up",2
feeling kafi sorted because i met my friends,0
"listen i feel like done with life, i should quit life",2
deadass finally chilling with fam,0
feeling super chill because i met my friends,0
feeling kafi vibing because i met my friends,0
burden is making me cooked,1
